x,y,z,Fz
29,89,35,6.08812943e+01
29,89,36,nan
29,89,37,nan
29,89,38,5.73923123e+01
29,89,39,nan
29,89,40,5.86501868e+01
29,89,41,5.91639625e+01
29,89,42,nan
29,89,43,nan
29,89,44,5.93579759e+01
29,89,45,6.05295566e+01
29,89,46,6.22932471e+01
29,89,47,5.76638773e+01
29,89,48,nan
29,89,49,5.73445588e+01
29,89,50,nan
29,89,51,nan
29,89,52,6.43359084e+01
29,89,53,6.56046326e+01
29,89,54,5.26250139e+01
29,89,55,nan
29,89,56,nan
29,89,57,5.90444546e+01
29,89,58,5.68409447e+01
29,89,59,5.93961566e+01
29,89,60,5.57950326e+01
29,89,61,6.24581678e+01
29,89,62,nan
29,89,63,nan
29,89,64,5.76102607e+01
29,89,65,nan
29,89,66,nan
29,89,67,5.82817495e+01
29,89,68,nan
29,89,69,nan
29,89,70,6.41788649e+01
29,89,71,5.98815325e+01
29,89,72,nan
29,89,73,nan
29,89,74,6.08170218e+01
29,89,75,nan
29,89,76,nan
29,89,77,5.83171699e+01
29,89,78,5.63599992e+01
29,89,79,5.94378316e+01
29,89,80,nan
29,89,81,nan
29,89,82,5.71630973e+01
29,89,83,5.94454073e+01
29,89,84,5.97834850e+01
29,89,85,5.84694335e+01
29,89,86,nan
29,89,87,nan
29,89,88,nan
29,89,89,nan
29,89,90,5.90270470e+01
29,89,91,5.94832114e+01
29,89,92,nan
29,89,93,nan
29,89,94,nan
29,89,95,6.24322145e+01
29,89,96,6.01212203e+01
29,89,97,5.58057682e+01
29,89,98,nan
29,89,99,nan
29,90,0,nan
29,90,1,nan
29,90,2,6.09586524e+01
29,90,3,6.05207615e+01
29,90,4,5.91790022e+01
29,90,5,5.64453836e+01
29,90,6,5.95845858e+01
29,90,7,nan
29,90,8,nan
29,90,9,6.28970173e+01
29,90,10,5.89388704e+01
29,90,11,nan
29,90,12,6.07678740e+01
29,90,13,5.87146014e+01
29,90,14,5.73819118e+01
29,90,15,nan
29,90,16,nan
29,90,17,6.15094108e+01
29,90,18,5.75572430e+01
29,90,19,6.13218356e+01
29,90,20,nan
29,90,21,nan
29,90,22,5.85078053e+01
29,90,23,nan
29,90,24,nan
29,90,25,nan
29,90,26,nan
29,90,27,6.04209956e+01
29,90,28,nan
29,90,29,nan
29,90,30,nan
29,90,31,5.79289845e+01
29,90,32,6.01458455e+01
29,90,33,5.97190082e+01
29,90,34,nan
29,90,35,5.99682133e+01
29,90,36,nan
29,90,37,nan
29,90,38,nan
29,90,39,nan
29,90,40,6.01163685e+01
29,90,41,6.25412389e+01
29,90,42,nan
29,90,43,nan
29,90,44,6.07496797e+01
29,90,45,nan
29,90,46,nan
29,90,47,nan
29,90,48,nan
29,90,49,nan
29,90,50,5.86498588e+01
29,90,51,5.61695094e+01
29,90,52,6.43875680e+01
29,90,53,6.20672745e+01
29,90,54,5.54781413e+01
29,90,55,nan
29,90,56,nan
29,90,57,6.09218894e+01
29,90,58,nan
29,90,59,nan
29,90,60,6.21738689e+01
29,90,61,5.83513800e+01
29,90,62,nan
29,90,63,nan
29,90,64,5.76087870e+01
29,90,65,6.02700666e+01
29,90,66,5.66112305e+01
29,90,67,nan
29,90,68,nan
29,90,69,5.67490164e+01
29,90,70,nan
29,90,71,5.98856031e+01
29,90,72,5.90335729e+01
29,90,73,nan
29,90,74,nan
29,90,75,nan
29,90,76,nan
29,90,77,nan
29,90,78,5.60325458e+01
29,90,79,nan
29,90,80,6.37892069e+01
29,90,81,5.96024996e+01
29,90,82,nan
29,90,83,5.92204499e+01
29,90,84,nan
29,90,85,nan
29,90,86,nan
29,90,87,5.68027300e+01
29,90,88,5.94702839e+01
29,90,89,5.61599245e+01
29,90,90,6.07000983e+01
29,90,91,6.01526368e+01
29,90,92,5.84599406e+01
29,90,93,nan
29,90,94,nan
29,90,95,6.42086092e+01
29,90,96,6.09336455e+01
29,90,97,nan
29,90,98,nan
29,90,99,nan
29,91,0,nan
29,91,1,nan
29,91,2,5.96339453e+01
29,91,3,5.87987219e+01
29,91,4,nan
29,91,5,6.09915283e+01
29,91,6,nan
29,91,7,nan
29,91,8,6.36026305e+01
29,91,9,6.51774767e+01
29,91,10,nan
29,91,11,nan
29,91,12,nan
29,91,13,nan
29,91,14,5.74681759e+01
29,91,15,nan
29,91,16,nan
29,91,17,5.90218329e+01
29,91,18,5.93778187e+01
29,91,19,nan
29,91,20,6.45001056e+01
29,91,21,6.16153317e+01
29,91,22,nan
29,91,23,5.75845957e+01
29,91,24,nan
29,91,25,nan
29,91,26,6.09243571e+01
29,91,27,nan
29,91,28,nan
29,91,29,nan
29,91,30,5.54992544e+01
29,91,31,6.13041581e+01
29,91,32,6.07573218e+01
29,91,33,nan
29,91,34,5.94630766e+01
29,91,35,5.91452202e+01
29,91,36,nan
29,91,37,nan
29,91,38,nan
29,91,39,5.74336792e+01
29,91,40,5.91012324e+01
29,91,41,6.03128153e+01
29,91,42,nan
29,91,43,nan
29,91,44,nan
29,91,45,nan
29,91,46,nan
29,91,47,nan
29,91,48,5.84330576e+01
29,91,49,nan
29,91,50,nan
29,91,51,5.65488961e+01
29,91,52,6.05623654e+01
29,91,53,6.46762955e+01
29,91,54,nan
29,91,55,nan
29,91,56,5.99311079e+01
29,91,57,6.33987459e+01
29,91,58,nan
29,91,59,nan
29,91,60,5.68024153e+01
29,91,61,5.87286388e+01
29,91,62,nan
29,91,63,5.87172029e+01
29,91,64,5.86282870e+01
29,91,65,6.27997049e+01
29,91,66,5.76169442e+01
29,91,67,nan
29,91,68,5.66404256e+01
29,91,69,nan
29,91,70,nan
29,91,71,6.21357839e+01
29,91,72,6.12646725e+01
29,91,73,5.56645337e+01
29,91,74,nan
29,91,75,nan
29,91,76,nan
29,91,77,nan
29,91,78,5.95526804e+01
29,91,79,nan
29,91,80,nan
29,91,81,5.93182036e+01
29,91,82,5.74686444e+01
29,91,83,nan
29,91,84,nan
29,91,85,nan
29,91,86,nan
29,91,87,5.96786436e+01
29,91,88,5.77025492e+01
29,91,89,5.82915478e+01
29,91,90,nan
29,91,91,nan
29,91,92,6.02071734e+01
29,91,93,nan
29,91,94,nan
29,91,95,6.24354504e+01
29,91,96,5.90385699e+01
29,91,97,nan
29,91,98,nan
29,91,99,5.92534336e+01
29,92,0,5.61091577e+01
29,92,1,nan
29,92,2,5.87094063e+01
29,92,3,6.05265001e+01
29,92,4,nan
29,92,5,nan
29,92,6,nan
29,92,7,5.74548563e+01
29,92,8,5.98517668e+01
29,92,9,6.20588783e+01
29,92,10,6.17671770e+01
29,92,11,nan
29,92,12,6.25052110e+01
29,92,13,6.05914145e+01
29,92,14,nan
29,92,15,nan
29,92,16,nan
29,92,17,5.75392484e+01
29,92,18,5.76426466e+01
29,92,19,nan
29,92,20,6.36772824e+01
29,92,21,5.98614235e+01
29,92,22,nan
29,92,23,5.53923256e+01
29,92,24,nan
29,92,25,nan
29,92,26,6.41923290e+01
29,92,27,5.57265916e+01
29,92,28,nan
29,92,29,5.95680215e+01
29,92,30,nan
29,92,31,nan
29,92,32,6.13198820e+01
29,92,33,5.94811773e+01
29,92,34,6.31696359e+01
29,92,35,nan
29,92,36,nan
29,92,37,5.91513759e+01
29,92,38,nan
29,92,39,nan
29,92,40,5.91020010e+01
29,92,41,5.91278785e+01
29,92,42,6.05755086e+01
29,92,43,nan
29,92,44,nan
29,92,45,nan
29,92,46,nan
29,92,47,nan
29,92,48,5.84357544e+01
29,92,49,nan
29,92,50,nan
29,92,51,5.96275212e+01
29,92,52,6.22452728e+01
29,92,53,nan
29,92,54,nan
29,92,55,nan
29,92,56,6.04279790e+01
29,92,57,nan
29,92,58,nan
29,92,59,nan
29,92,60,nan
29,92,61,5.89656805e+01
29,92,62,5.79809452e+01
29,92,63,6.42508773e+01
29,92,64,5.97729118e+01
29,92,65,nan
29,92,66,6.04548010e+01
29,92,67,5.59700975e+01
29,92,68,nan
29,92,69,nan
29,92,70,nan
29,92,71,5.80488615e+01
29,92,72,6.23667521e+01
29,92,73,5.99974872e+01
29,92,74,nan
29,92,75,nan
29,92,76,nan
29,92,77,nan
29,92,78,6.10724744e+01
29,92,79,nan
29,92,80,nan
29,92,81,5.90674281e+01
29,92,82,6.05846551e+01
29,92,83,5.98147012e+01
29,92,84,nan
29,92,85,nan
29,92,86,5.90130433e+01
29,92,87,5.62862632e+01
29,92,88,5.79980989e+01
29,92,89,6.07239368e+01
29,92,90,nan
29,92,91,nan
29,92,92,nan
29,92,93,6.42830636e+01
29,92,94,nan
29,92,95,nan
29,92,96,5.95571689e+01
29,92,97,6.00006018e+01
29,92,98,nan
29,92,99,nan
29,93,0,nan
29,93,1,nan
29,93,2,6.16248073e+01
29,93,3,5.67146707e+01
29,93,4,5.86132346e+01
29,93,5,nan
29,93,6,nan
29,93,7,nan
29,93,8,5.98317233e+01
29,93,9,5.95659730e+01
29,93,10,6.05341276e+01
29,93,11,5.81424611e+01
29,93,12,nan
29,93,13,nan
29,93,14,nan
29,93,15,nan
29,93,16,nan
29,93,17,5.63445349e+01
29,93,18,nan
29,93,19,6.26621264e+01
29,93,20,6.47025336e+01
29,93,21,nan
29,93,22,nan
29,93,23,nan
29,93,24,5.92785162e+01
29,93,25,nan
29,93,26,nan
29,93,27,6.01912674e+01
29,93,28,5.99474529e+01
29,93,29,nan
29,93,30,nan
29,93,31,nan
29,93,32,6.06669433e+01
29,93,33,6.03105701e+01
29,93,34,nan
29,93,35,6.40344395e+01
29,93,36,nan
29,93,37,nan
29,93,38,5.77972349e+01
29,93,39,5.52566695e+01
29,93,40,6.18985189e+01
29,93,41,6.09383148e+01
29,93,42,nan
29,93,43,nan
29,93,44,nan
29,93,45,nan
29,93,46,nan
29,93,47,5.81716886e+01
29,93,48,6.01407248e+01
29,93,49,nan
29,93,50,6.18323630e+01
29,93,51,nan
29,93,52,nan
29,93,53,6.17262967e+01
29,93,54,nan
29,93,55,nan
29,93,56,6.43764083e+01
29,93,57,nan
29,93,58,nan
29,93,59,5.96405105e+01
29,93,60,nan
29,93,61,nan
29,93,62,6.00807279e+01
29,93,63,6.45517264e+01
29,93,64,5.38634777e+01
29,93,65,nan
29,93,66,nan
29,93,67,5.81423639e+01
29,93,68,nan
29,93,69,nan
29,93,70,nan
29,93,71,6.02795645e+01
29,93,72,6.18590066e+01
29,93,73,5.77588572e+01
29,93,74,nan
29,93,75,nan
29,93,76,nan
29,93,77,5.98740340e+01
29,93,78,5.62880259e+01
29,93,79,6.15287458e+01
29,93,80,6.46291252e+01
29,93,81,nan
29,93,82,nan
29,93,83,5.69323553e+01
29,93,84,nan
29,93,85,nan
29,93,86,6.04193105e+01
29,93,87,6.02380705e+01
29,93,88,5.82220451e+01
29,93,89,nan
29,93,90,5.96140308e+01
29,93,91,nan
29,93,92,nan
29,93,93,nan
29,93,94,nan
29,93,95,5.95111266e+01
29,93,96,5.90014394e+01
29,93,97,6.31262235e+01
29,93,98,5.96458416e+01
29,93,99,nan
29,94,0,nan
29,94,1,6.03335557e+01
29,94,2,6.09401738e+01
29,94,3,nan
29,94,4,5.73275045e+01
29,94,5,6.13039052e+01
29,94,6,nan
29,94,7,nan
29,94,8,6.05129057e+01
29,94,9,nan
29,94,10,nan
29,94,11,nan
29,94,12,nan
29,94,13,5.73129064e+01
29,94,14,nan
29,94,15,6.02572169e+01
29,94,16,nan
29,94,17,nan
29,94,18,5.55327538e+01
29,94,19,5.80482046e+01
29,94,20,6.14824286e+01
29,94,21,6.30851832e+01
29,94,22,nan
29,94,23,nan
29,94,24,6.02353188e+01
29,94,25,nan
29,94,26,nan
29,94,27,nan
29,94,28,6.04685968e+01
29,94,29,nan
29,94,30,nan
29,94,31,5.98834972e+01
29,94,32,6.02878180e+01
29,94,33,6.17177576e+01
29,94,34,5.92847136e+01
29,94,35,nan
29,94,36,nan
29,94,37,5.43863820e+01
29,94,38,nan
29,94,39,5.90026343e+01
29,94,40,5.72745289e+01
29,94,41,5.98363747e+01
29,94,42,nan
29,94,43,nan
29,94,44,nan
29,94,45,nan
29,94,46,6.32258736e+01
29,94,47,6.17442208e+01
29,94,48,nan
29,94,49,5.97586432e+01
29,94,50,nan
29,94,51,nan
29,94,52,5.85310759e+01
29,94,53,nan
29,94,54,nan
29,94,55,nan
29,94,56,nan
29,94,57,5.91151128e+01
29,94,58,nan
29,94,59,nan
29,94,60,5.56067797e+01
29,94,61,nan
29,94,62,5.99233841e+01
29,94,63,6.03600640e+01
29,94,64,nan
29,94,65,nan
29,94,66,5.84492630e+01
29,94,67,5.62656666e+01
29,94,68,nan
29,94,69,nan
29,94,70,5.56866056e+01
29,94,71,5.95185545e+01
29,94,72,5.67150573e+01
29,94,73,5.99649292e+01
29,94,74,nan
29,94,75,nan
29,94,76,nan
29,94,77,6.42995517e+01
29,94,78,6.08456500e+01
29,94,79,6.31948630e+01
29,94,80,6.13260322e+01
29,94,81,nan
29,94,82,nan
29,94,83,nan
29,94,84,6.35064944e+01
29,94,85,6.42719547e+01
29,94,86,nan
29,94,87,nan
29,94,88,nan
29,94,89,6.20594206e+01
29,94,90,6.36309419e+01
29,94,91,5.55511220e+01
29,94,92,nan
29,94,93,nan
29,94,94,5.76142426e+01
29,94,95,5.58356963e+01
29,94,96,nan
29,94,97,6.42191862e+01
29,94,98,6.29527432e+01
29,94,99,nan
29,95,0,nan
29,95,1,5.89686230e+01
29,95,2,6.18246368e+01
29,95,3,nan
29,95,4,nan
29,95,5,nan
29,95,6,nan
29,95,7,nan
29,95,8,6.16986994e+01
29,95,9,nan
29,95,10,nan
29,95,11,nan
29,95,12,nan
29,95,13,5.91274233e+01
29,95,14,6.04655550e+01
29,95,15,6.12824568e+01
29,95,16,5.81604156e+01
29,95,17,nan
29,95,18,nan
29,95,19,6.45559968e+01
29,95,20,6.39466516e+01
29,95,21,6.08191395e+01
29,95,22,5.87952857e+01
29,95,23,nan
29,95,24,nan
29,95,25,nan
29,95,26,nan
29,95,27,5.98317872e+01
29,95,28,5.97156219e+01
29,95,29,nan
29,95,30,6.04702556e+01
29,95,31,nan
29,95,32,nan
29,95,33,5.72654294e+01
29,95,34,nan
29,95,35,nan
29,95,36,6.02377234e+01
29,95,37,5.92488303e+01
29,95,38,nan
29,95,39,5.94691500e+01
29,95,40,5.82734186e+01
29,95,41,5.46234575e+01
29,95,42,nan
29,95,43,nan
29,95,44,nan
29,95,45,5.95471278e+01
29,95,46,6.47353019e+01
29,95,47,5.65965001e+01
29,95,48,nan
29,95,49,nan
29,95,50,5.93674649e+01
29,95,51,6.00947014e+01
29,95,52,nan
29,95,53,nan
29,95,54,5.83588595e+01
29,95,55,nan
29,95,56,5.95874790e+01
29,95,57,6.09288904e+01
29,95,58,5.96421174e+01
29,95,59,nan
29,95,60,nan
29,95,61,nan
29,95,62,6.23179913e+01
29,95,63,6.19001592e+01
29,95,64,6.10614133e+01
29,95,65,nan
29,95,66,nan
29,95,67,5.68239420e+01
29,95,68,nan
29,95,69,nan
29,95,70,6.03526659e+01
29,95,71,5.81221035e+01
29,95,72,nan
29,95,73,nan
29,95,74,nan
29,95,75,6.00981445e+01
29,95,76,nan
29,95,77,nan
29,95,78,5.96506817e+01
29,95,79,6.23568562e+01
29,95,80,6.16812953e+01
29,95,81,nan
29,95,82,nan
29,95,83,6.15207445e+01
29,95,84,6.32310912e+01
29,95,85,nan
29,95,86,nan
29,95,87,nan
29,95,88,nan
29,95,89,nan
29,95,90,6.46872640e+01
29,95,91,nan
29,95,92,nan
29,95,93,6.15842209e+01
29,95,94,5.67322497e+01
29,95,95,nan
29,95,96,nan
29,95,97,5.74020453e+01
29,95,98,6.24345188e+01
29,95,99,6.14584777e+01
29,96,0,5.91688834e+01
29,96,1,6.22459390e+01
29,96,2,5.96309811e+01
29,96,3,nan
29,96,4,nan
29,96,5,5.89084875e+01
29,96,6,6.01099901e+01
29,96,7,6.09520009e+01
29,96,8,nan
29,96,9,nan
29,96,10,6.03653138e+01
29,96,11,5.75254965e+01
29,96,12,nan
29,96,13,nan
29,96,14,5.95808169e+01
29,96,15,6.06103473e+01
29,96,16,nan
29,96,17,nan
29,96,18,6.23854635e+01
29,96,19,6.55379037e+01
29,96,20,nan
29,96,21,nan
29,96,22,nan
29,96,23,nan
29,96,24,nan
29,96,25,nan
29,96,26,nan
29,96,27,6.01249882e+01
29,96,28,6.06289094e+01
29,96,29,5.55264834e+01
29,96,30,nan
29,96,31,nan
29,96,32,5.68963224e+01
29,96,33,6.04591310e+01
29,96,34,nan
29,96,35,nan
29,96,36,5.99499419e+01
29,96,37,5.62335627e+01
29,96,38,nan
29,96,39,nan
29,96,40,6.04781273e+01
29,96,41,nan
29,96,42,nan
29,96,43,6.02719186e+01
29,96,44,5.69470610e+01
29,96,45,nan
29,96,46,6.36898957e+01
29,96,47,5.84020107e+01
29,96,48,nan
29,96,49,6.03490326e+01
29,96,50,6.05246740e+01
29,96,51,6.49318346e+01
29,96,52,nan
29,96,53,nan
29,96,54,nan
29,96,55,nan
29,96,56,6.19518170e+01
29,96,57,6.18106623e+01
29,96,58,nan
29,96,59,nan
29,96,60,5.80226198e+01
29,96,61,6.39947826e+01
29,96,62,6.20302550e+01
29,96,63,6.02611395e+01
29,96,64,6.00436893e+01
29,96,65,nan
29,96,66,nan
29,96,67,6.30375759e+01
29,96,68,nan
29,96,69,nan
29,96,70,5.83356007e+01
29,96,71,5.87347813e+01
29,96,72,nan
29,96,73,nan
29,96,74,nan
29,96,75,5.89683233e+01
29,96,76,nan
29,96,77,nan
29,96,78,6.02254304e+01
29,96,79,5.86504116e+01
29,96,80,nan
29,96,81,5.96260150e+01
29,96,82,5.77084118e+01
29,96,83,nan
29,96,84,6.14776753e+01
29,96,85,nan
29,96,86,nan
29,96,87,6.34357923e+01
29,96,88,nan
29,96,89,nan
29,96,90,nan
29,96,91,5.73803845e+01
29,96,92,6.22066828e+01
29,96,93,6.25647961e+01
29,96,94,nan
29,96,95,nan
29,96,96,nan
29,96,97,5.97291081e+01
29,96,98,5.94720901e+01
29,96,99,6.07992289e+01
29,97,0,6.12477748e+01
29,97,1,6.42734854e+01
29,97,2,nan
29,97,3,nan
29,97,4,nan
29,97,5,6.01000216e+01
29,97,6,5.97110562e+01
29,97,7,5.34961277e+01
29,97,8,nan
29,97,9,nan
29,97,10,6.03301714e+01
29,97,11,5.82832843e+01
29,97,12,nan
29,97,13,5.97037795e+01
29,97,14,nan
29,97,15,nan
29,97,16,nan
29,97,17,6.40290691e+01
29,97,18,6.52950790e+01
29,97,19,6.07934566e+01
29,97,20,nan
29,97,21,nan
29,97,22,6.05455395e+01
29,97,23,5.96666766e+01
29,97,24,nan
29,97,25,6.42922658e+01
29,97,26,6.02187759e+01
29,97,27,nan
29,97,28,nan
29,97,29,6.09828468e+01
29,97,30,nan
29,97,31,nan
29,97,32,5.97344794e+01
29,97,33,6.08432640e+01
29,97,34,nan
29,97,35,6.06662643e+01
29,97,36,6.20998300e+01
29,97,37,nan
29,97,38,nan
29,97,39,6.03666753e+01
29,97,40,nan
29,97,41,nan
29,97,42,nan
29,97,43,6.06461644e+01
29,97,44,5.44806721e+01
29,97,45,nan
29,97,46,5.68795792e+01
29,97,47,6.07278952e+01
29,97,48,5.69450095e+01
29,97,49,nan
29,97,50,6.33790388e+01
29,97,51,6.40046446e+01
29,97,52,nan
29,97,53,nan
29,97,54,5.54937338e+01
29,97,55,6.40068841e+01
29,97,56,6.29212399e+01
29,97,57,nan
29,97,58,nan
29,97,59,nan
29,97,60,5.99125400e+01
29,97,61,6.22332639e+01
29,97,62,6.27002126e+01
29,97,63,nan
29,97,64,6.22818349e+01
29,97,65,nan
29,97,66,nan
29,97,67,6.07541353e+01
29,97,68,nan
29,97,69,nan
29,97,70,nan
29,97,71,5.85845561e+01
29,97,72,nan
29,97,73,nan
29,97,74,nan
29,97,75,6.01018060e+01
29,97,76,nan
29,97,77,nan
29,97,78,6.00037970e+01
29,97,79,nan
29,97,80,nan
29,97,81,5.92319091e+01
29,97,82,6.01211954e+01
29,97,83,5.66978462e+01
29,97,84,nan
29,97,85,nan
29,97,86,nan
29,97,87,6.04382854e+01
29,97,88,6.22440336e+01
29,97,89,nan
29,97,90,nan
29,97,91,6.26452538e+01
29,97,92,6.52991224e+01
29,97,93,5.70790078e+01
29,97,94,nan
29,97,95,nan
29,97,96,5.83936969e+01
29,97,97,5.65731695e+01
29,97,98,nan
29,97,99,nan
29,98,0,nan
29,98,1,6.31589875e+01
29,98,2,5.95386577e+01
29,98,3,nan
29,98,4,nan
29,98,5,6.09497502e+01
29,98,6,5.98503411e+01
29,98,7,nan
29,98,8,nan
29,98,9,nan
29,98,10,5.80599602e+01
29,98,11,6.09148492e+01
29,98,12,5.61757686e+01
29,98,13,nan
29,98,14,nan
29,98,15,nan
29,98,16,nan
29,98,17,6.46592587e+01
29,98,18,6.32799582e+01
29,98,19,nan
29,98,20,6.24516320e+01
29,98,21,nan
29,98,22,nan
29,98,23,6.34019946e+01
29,98,24,nan
29,98,25,nan
29,98,26,nan
29,98,27,6.45813816e+01
29,98,28,6.35947151e+01
29,98,29,nan
29,98,30,nan
29,98,31,nan
29,98,32,5.79715123e+01
29,98,33,5.94115837e+01
29,98,34,6.38435547e+01
29,98,35,6.07350676e+01
29,98,36,nan
29,98,37,5.70819062e+01
29,98,38,6.06406300e+01
29,98,39,5.47552021e+01
29,98,40,nan
29,98,41,nan
29,98,42,nan
29,98,43,nan
29,98,44,nan
29,98,45,5.88510392e+01
29,98,46,5.83943282e+01
29,98,47,nan
29,98,48,nan
29,98,49,6.43202467e+01
29,98,50,nan
29,98,51,nan
29,98,52,5.46883559e+01
29,98,53,6.32159409e+01
29,98,54,6.02555835e+01
29,98,55,6.49883676e+01
29,98,56,5.92741367e+01
29,98,57,nan
29,98,58,nan
29,98,59,5.94664927e+01
29,98,60,5.87540594e+01
29,98,61,6.10919975e+01
29,98,62,nan
29,98,63,nan
29,98,64,nan
29,98,65,6.42098815e+01
29,98,66,nan
29,98,67,6.42905284e+01
29,98,68,nan
29,98,69,nan
29,98,70,5.96646529e+01
29,98,71,nan
29,98,72,nan
29,98,73,nan
29,98,74,nan
29,98,75,6.44481821e+01
29,98,76,nan
29,98,77,nan
29,98,78,nan
29,98,79,nan
29,98,80,6.02849310e+01
29,98,81,6.22390504e+01
29,98,82,5.97058171e+01
29,98,83,5.74654997e+01
29,98,84,5.53926398e+01
29,98,85,nan
29,98,86,nan
29,98,87,5.78339335e+01
29,98,88,5.82235996e+01
29,98,89,nan
29,98,90,nan
29,98,91,6.35779488e+01
29,98,92,6.39962992e+01
29,98,93,nan
29,98,94,nan
29,98,95,5.79725394e+01
29,98,96,6.02006490e+01
29,98,97,6.00096123e+01
29,98,98,nan
29,98,99,nan
29,99,0,nan
29,99,1,5.98211375e+01
29,99,2,6.14082228e+01
29,99,3,nan
29,99,4,6.28025313e+01
29,99,5,nan
29,99,6,nan
29,99,7,5.83550242e+01
29,99,8,nan
29,99,9,nan
29,99,10,6.28845780e+01
29,99,11,5.96185003e+01
29,99,12,nan
29,99,13,5.74948085e+01
29,99,14,nan
29,99,15,nan
29,99,16,nan
29,99,17,nan
29,99,18,5.74371248e+01
29,99,19,5.93510097e+01
29,99,20,5.79409232e+01
29,99,21,5.92093793e+01
29,99,22,6.01003116e+01
29,99,23,6.07174407e+01
29,99,24,nan
29,99,25,nan
29,99,26,6.35129565e+01
29,99,27,6.09575151e+01
29,99,28,5.27854835e+01
29,99,29,nan
29,99,30,nan
29,99,31,5.90435225e+01
29,99,32,6.14029351e+01
29,99,33,5.79486402e+01
29,99,34,nan
29,99,35,6.30201102e+01
29,99,36,6.01347385e+01
29,99,37,nan
29,99,38,nan
29,99,39,5.83411094e+01
29,99,40,nan
29,99,41,5.71392220e+01
29,99,42,5.92652679e+01
29,99,43,nan
29,99,44,nan
29,99,45,5.94446500e+01
29,99,46,5.37354586e+01
29,99,47,6.26202367e+01
29,99,48,nan
29,99,49,nan
29,99,50,5.80398413e+01
29,99,51,nan
29,99,52,nan
29,99,53,5.72391151e+01
29,99,54,5.92922899e+01
29,99,55,6.28728248e+01
29,99,56,nan
29,99,57,nan
29,99,58,5.64953017e+01
29,99,59,6.02935708e+01
29,99,60,6.07016705e+01
29,99,61,nan
29,99,62,nan
29,99,63,6.34974662e+01
29,99,64,6.21846093e+01
29,99,65,6.31589488e+01
29,99,66,5.95269209e+01
29,99,67,6.50636173e+01
29,99,68,5.80378955e+01
29,99,69,nan
29,99,70,6.18624860e+01
29,99,71,nan
29,99,72,nan
29,99,73,6.00666838e+01
29,99,74,nan
29,99,75,nan
29,99,76,6.32248901e+01
29,99,77,6.45075013e+01
29,99,78,nan
29,99,79,nan
29,99,80,5.94315614e+01
29,99,81,6.13209270e+01
29,99,82,5.86648820e+01
29,99,83,6.01611929e+01
29,99,84,5.72779241e+01
29,99,85,nan
29,99,86,nan
29,99,87,5.93477202e+01
29,99,88,5.92454362e+01
29,99,89,6.09791800e+01
29,99,90,5.82035448e+01
29,99,91,6.11913397e+01
29,99,92,5.93914947e+01
29,99,93,nan
29,99,94,nan
29,99,95,5.98671389e+01
29,99,96,5.96746570e+01
29,99,97,5.68044101e+01
29,99,98,nan
29,99,99,nan
30,0,0,5.75739968e+01
30,0,1,5.73810117e+01
30,0,2,5.70763597e+01
30,0,3,nan
30,0,4,6.39344486e+01
30,0,5,5.99027489e+01
30,0,6,nan
30,0,7,6.44057068e+01
30,0,8,nan
30,0,9,nan
30,0,10,nan
30,0,11,6.03164212e+01
30,0,12,5.75904476e+01
30,0,13,nan
30,0,14,nan
30,0,15,nan
30,0,16,5.80697893e+01
30,0,17,5.65349216e+01
30,0,18,nan
30,0,19,nan
30,0,20,5.86297593e+01
30,0,21,nan
30,0,22,nan
30,0,23,6.43794996e+01
30,0,24,nan
30,0,25,nan
30,0,26,6.00510988e+01
30,0,27,nan
30,0,28,nan
30,0,29,nan
30,0,30,5.71998274e+01
30,0,31,6.24017236e+01
30,0,32,5.88114438e+01
30,0,33,5.66160721e+01
30,0,34,nan
30,0,35,6.01241780e+01
30,0,36,6.41657017e+01
30,0,37,nan
30,0,38,nan
30,0,39,5.59505054e+01
30,0,40,nan
30,0,41,5.87828751e+01
30,0,42,6.21705901e+01
30,0,43,5.87722915e+01
30,0,44,nan
30,0,45,nan
30,0,46,nan
30,0,47,6.15184108e+01
30,0,48,5.77786650e+01
30,0,49,nan
30,0,50,6.14449155e+01
30,0,51,6.21149997e+01
30,0,52,5.40702752e+01
30,0,53,nan
30,0,54,nan
30,0,55,5.95287583e+01
30,0,56,5.74808349e+01
30,0,57,nan
30,0,58,nan
30,0,59,5.99721949e+01
30,0,60,5.87341255e+01
30,0,61,nan
30,0,62,6.14870612e+01
30,0,63,6.15790658e+01
30,0,64,nan
30,0,65,6.26344184e+01
30,0,66,5.85422741e+01
30,0,67,nan
30,0,68,nan
30,0,69,nan
30,0,70,5.96886392e+01
30,0,71,5.96833622e+01
30,0,72,6.04380727e+01
30,0,73,6.05524849e+01
30,0,74,5.98389060e+01
30,0,75,nan
30,0,76,5.94921874e+01
30,0,77,6.47635541e+01
30,0,78,nan
30,0,79,nan
30,0,80,6.06525642e+01
30,0,81,5.87250685e+01
30,0,82,6.22649385e+01
30,0,83,nan
30,0,84,nan
30,0,85,6.43228549e+01
30,0,86,6.56728631e+01
30,0,87,nan
30,0,88,nan
30,0,89,5.96590203e+01
30,0,90,5.72167411e+01
30,0,91,nan
30,0,92,nan
30,0,93,5.93486448e+01
30,0,94,5.99602848e+01
30,0,95,nan
30,0,96,nan
30,0,97,5.62097578e+01
30,0,98,nan
30,0,99,nan
30,1,0,nan
30,1,1,nan
30,1,2,5.74330262e+01
30,1,3,nan
30,1,4,6.44522108e+01
