x,y,z,vz
0,11,6,-3.99966732e+00
0,11,7,-3.99948530e+00
0,11,8,-4.00372716e+00
0,11,9,-4.01119349e+00
0,11,10,-4.01707277e+00
0,11,11,-4.01538967e+00
0,11,12,-4.00270835e+00
0,11,13,-3.98026631e+00
0,11,14,-3.95704855e+00
0,11,15,-3.94361344e+00
0,11,16,-3.94100906e+00
0,11,17,-3.94571326e+00
0,11,18,-3.95891902e+00
0,11,19,-3.98062332e+00
0,11,20,-4.00625350e+00
0,11,21,-4.03371134e+00
0,11,22,-4.06040263e+00
0,11,23,-4.08492898e+00
0,11,24,-4.10126987e+00
0,11,25,-4.10265934e+00
0,11,26,-4.09511361e+00
0,11,27,-4.08869163e+00
0,11,28,-4.08993607e+00
0,11,29,-4.10564416e+00
0,11,30,-4.13304536e+00
0,11,31,-4.15491104e+00
0,11,32,-4.16060858e+00
0,11,33,-4.16053202e+00
0,11,34,-4.16222948e+00
0,11,35,-4.16659659e+00
0,11,36,-4.17318404e+00
0,11,37,-4.17495420e+00
0,11,38,-4.16452545e+00
0,11,39,-4.14375402e+00
0,11,40,-4.12814505e+00
0,11,41,-4.12483205e+00
0,11,42,-4.13616696e+00
0,11,43,-4.17027635e+00
0,11,44,-4.23320237e+00
0,11,45,-4.32548424e+00
0,11,46,-4.44697967e+00
0,11,47,-4.59629576e+00
0,11,48,-4.78184282e+00
0,11,49,-5.06075045e+00
0,11,50,-5.67755734e+00
0,11,51,nan
0,11,52,nan
0,11,53,nan
0,11,54,nan
0,11,55,nan
0,11,56,nan
0,11,57,nan
0,11,58,nan
0,11,59,nan
0,11,60,nan
0,11,61,nan
0,11,62,nan
0,11,63,nan
0,11,64,nan
0,11,65,nan
0,11,66,nan
0,11,67,nan
0,11,68,nan
0,11,69,nan
0,11,70,nan
0,11,71,nan
0,11,72,nan
0,11,73,nan
0,11,74,nan
0,11,75,nan
0,11,76,nan
0,11,77,nan
0,11,78,nan
0,11,79,nan
0,11,80,nan
0,11,81,nan
0,11,82,nan
0,11,83,nan
0,11,84,nan
0,11,85,nan
0,11,86,nan
0,11,87,nan
0,11,88,nan
0,11,89,nan
0,11,90,nan
0,11,91,nan
0,11,92,nan
0,11,93,nan
0,11,94,nan
0,11,95,nan
0,11,96,nan
0,11,97,nan
0,11,98,nan
0,11,99,nan
0,12,0,nan
0,12,1,-4.62619894e+00
0,12,2,-4.28252891e+00
0,12,3,-4.12709342e+00
0,12,4,-4.04971258e+00
0,12,5,-4.01261343e+00
0,12,6,-3.99874907e+00
0,12,7,-3.99639944e+00
0,12,8,-4.00018750e+00
0,12,9,-4.00512601e+00
0,12,10,-4.00906368e+00
0,12,11,-4.00748904e+00
0,12,12,-3.99512019e+00
0,12,13,-3.97425564e+00
0,12,14,-3.95374872e+00
0,12,15,-3.94306045e+00
0,12,16,-3.94252102e+00
0,12,17,-3.94815608e+00
0,12,18,-3.96167867e+00
0,12,19,-3.98228668e+00
0,12,20,-4.00634731e+00
0,12,21,-4.03116742e+00
0,12,22,-4.05513007e+00
0,12,23,-4.07739711e+00
0,12,24,-4.09240107e+00
0,12,25,-4.09439918e+00
0,12,26,-4.08947206e+00
0,12,27,-4.08573349e+00
0,12,28,-4.08826613e+00
0,12,29,-4.10337085e+00
0,12,30,-4.12804754e+00
0,12,31,-4.14640461e+00
0,12,32,-4.15101273e+00
0,12,33,-4.15164189e+00
0,12,34,-4.15446751e+00
0,12,35,-4.16094308e+00
0,12,36,-4.16862823e+00
0,12,37,-4.17037339e+00
0,12,38,-4.15924418e+00
0,12,39,-4.13898573e+00
0,12,40,-4.12666481e+00
0,12,41,-4.12581720e+00
0,12,42,-4.13821200e+00
0,12,43,-4.17290909e+00
0,12,44,-4.23468594e+00
0,12,45,-4.32827623e+00
0,12,46,-4.45624668e+00
0,12,47,-4.61965262e+00
0,12,48,-4.82903007e+00
0,12,49,-5.13868070e+00
0,12,50,-5.81168789e+00
0,12,51,nan
0,12,52,nan
0,12,53,nan
0,12,54,nan
0,12,55,nan
0,12,56,nan
0,12,57,nan
0,12,58,nan
0,12,59,nan
0,12,60,nan
0,12,61,nan
0,12,62,nan
0,12,63,nan
0,12,64,nan
0,12,65,nan
0,12,66,nan
0,12,67,nan
0,12,68,nan
0,12,69,nan
0,12,70,nan
0,12,71,nan
0,12,72,nan
0,12,73,nan
0,12,74,nan
0,12,75,nan
0,12,76,nan
0,12,77,nan
0,12,78,nan
0,12,79,nan
0,12,80,nan
0,12,81,nan
0,12,82,nan
0,12,83,nan
0,12,84,nan
0,12,85,nan
0,12,86,nan
0,12,87,nan
0,12,88,nan
0,12,89,nan
0,12,90,nan
0,12,91,nan
0,12,92,nan
0,12,93,nan
0,12,94,nan
0,12,95,nan
0,12,96,nan
0,12,97,nan
0,12,98,nan
0,12,99,nan
0,13,0,nan
0,13,1,-4.74308117e+00
0,13,2,-4.32333857e+00
0,13,3,-4.14992599e+00
0,13,4,-4.06237195e+00
0,13,5,-4.01913651e+00
0,13,6,-3.99943816e+00
0,13,7,-3.99253809e+00
0,13,8,-3.99301254e+00
0,13,9,-3.99413637e+00
0,13,10,-3.99511557e+00
0,13,11,-3.99246910e+00
0,13,12,-3.98239946e+00
0,13,13,-3.96585932e+00
0,13,14,-3.95147011e+00
0,13,15,-3.94472286e+00
0,13,16,-3.94529554e+00
0,13,17,-3.95081284e+00
0,13,18,-3.96376938e+00
0,13,19,-3.98305730e+00
0,13,20,-4.00562050e+00
0,13,21,-4.02842647e+00
0,13,22,-4.04996619e+00
0,13,23,-4.06977936e+00
0,13,24,-4.08405084e+00
0,13,25,-4.08849512e+00
0,13,26,-4.08691326e+00
0,13,27,-4.08613226e+00
0,13,28,-4.08933208e+00
0,13,29,-4.10267798e+00
0,13,30,-4.12311883e+00
0,13,31,-4.13608498e+00
0,13,32,-4.13949307e+00
0,13,33,-4.14096941e+00
0,13,34,-4.14510161e+00
0,13,35,-4.15502426e+00
0,13,36,-4.16403949e+00
0,13,37,-4.16446976e+00
0,13,38,-4.15260075e+00
0,13,39,-4.13525383e+00
0,13,40,-4.12619832e+00
0,13,41,-4.12798020e+00
0,13,42,-4.14160788e+00
0,13,43,-4.17433444e+00
0,13,44,-4.23348892e+00
0,13,45,-4.32662918e+00
0,13,46,-4.45901710e+00
0,13,47,-4.63414194e+00
0,13,48,-4.86055425e+00
0,13,49,-5.19619627e+00
0,13,50,-6.00430747e+00
0,13,51,nan
0,13,52,nan
0,13,53,nan
0,13,54,nan
0,13,55,nan
0,13,56,nan
0,13,57,nan
0,13,58,nan
0,13,59,nan
0,13,60,nan
0,13,61,nan
0,13,62,nan
0,13,63,nan
0,13,64,nan
0,13,65,nan
0,13,66,nan
0,13,67,nan
0,13,68,nan
0,13,69,nan
0,13,70,nan
0,13,71,nan
0,13,72,nan
0,13,73,nan
0,13,74,nan
0,13,75,nan
0,13,76,nan
0,13,77,nan
0,13,78,nan
0,13,79,nan
0,13,80,nan
0,13,81,nan
0,13,82,nan
0,13,83,nan
0,13,84,nan
0,13,85,nan
0,13,86,nan
0,13,87,nan
0,13,88,nan
0,13,89,nan
0,13,90,nan
0,13,91,nan
0,13,92,nan
0,13,93,nan
0,13,94,nan
0,13,95,nan
0,13,96,nan
0,13,97,nan
0,13,98,nan
0,13,99,nan
0,14,0,nan
0,14,1,-4.90281673e+00
0,14,2,-4.37232962e+00
0,14,3,-4.17868110e+00
0,14,4,-4.08161718e+00
0,14,5,-4.03058223e+00
0,14,6,-4.00291077e+00
0,14,7,-3.98865078e+00
0,14,8,-3.98255753e+00
0,14,9,-3.98024302e+00
0,14,10,-3.97847992e+00
0,14,11,-3.97535264e+00
0,14,12,-3.96834816e+00
0,14,13,-3.95750375e+00
0,14,14,-3.94946070e+00
0,14,15,-3.94683307e+00
0,14,16,-3.94816558e+00
0,14,17,-3.95336228e+00
0,14,18,-3.96515931e+00
0,14,19,-3.98314894e+00
0,14,20,-4.00414417e+00
0,14,21,-4.02619110e+00
0,14,22,-4.04701695e+00
0,14,23,-4.06516717e+00
0,14,24,-4.07913456e+00
0,14,25,-4.08566133e+00
0,14,26,-4.08702960e+00
0,14,27,-4.08812319e+00
0,14,28,-4.09316361e+00
0,14,29,-4.10588869e+00
0,14,30,-4.12031951e+00
0,14,31,-4.12541010e+00
0,14,32,-4.12565359e+00
0,14,33,-4.12719277e+00
0,14,34,-4.13576439e+00
0,14,35,-4.15034645e+00
0,14,36,-4.15892176e+00
0,14,37,-4.15774467e+00
0,14,38,-4.14527459e+00
0,14,39,-4.13067070e+00
0,14,40,-4.12546883e+00
0,14,41,-4.13092951e+00
0,14,42,-4.14644663e+00
0,14,43,-4.17683528e+00
0,14,44,-4.23119734e+00
0,14,45,-4.32225362e+00
0,14,46,-4.45781912e+00
0,14,47,-4.63867909e+00
0,14,48,-4.86973116e+00
0,14,49,-5.20178303e+00
0,14,50,-6.08281290e+00
0,14,51,nan
0,14,52,nan
0,14,53,nan
0,14,54,nan
0,14,55,nan
0,14,56,nan
0,14,57,nan
0,14,58,nan
0,14,59,nan
0,14,60,nan
0,14,61,nan
0,14,62,nan
0,14,63,nan
0,14,64,nan
0,14,65,nan
0,14,66,nan
0,14,67,nan
0,14,68,nan
0,14,69,nan
0,14,70,nan
0,14,71,nan
0,14,72,nan
0,14,73,nan
0,14,74,nan
0,14,75,nan
0,14,76,nan
0,14,77,nan
0,14,78,nan
0,14,79,nan
0,14,80,nan
0,14,81,nan
0,14,82,nan
0,14,83,nan
0,14,84,nan
0,14,85,nan
0,14,86,nan
0,14,87,nan
0,14,88,nan
0,14,89,nan
0,14,90,nan
0,14,91,nan
0,14,92,nan
0,14,93,nan
0,14,94,nan
0,14,95,nan
0,14,96,nan
0,14,97,nan
0,14,98,nan
0,14,99,nan
0,15,0,nan
0,15,1,-5.11264248e+00
0,15,2,-4.42609066e+00
0,15,3,-4.21011362e+00
0,15,4,-4.10222990e+00
0,15,5,-4.04208351e+00
0,15,6,-4.00729068e+00
0,15,7,-3.98635246e+00
0,15,8,-3.97433526e+00
0,15,9,-3.96813737e+00
0,15,10,-3.96371879e+00
0,15,11,-3.96038513e+00
0,15,12,-3.95598826e+00
0,15,13,-3.95076990e+00
0,15,14,-3.94834065e+00
0,15,15,-3.94805895e+00
0,15,16,-3.94931443e+00
0,15,17,-3.95419132e+00
0,15,18,-3.96481903e+00
0,15,19,-3.98157806e+00
0,15,20,-4.00194452e+00
0,15,21,-4.02439426e+00
0,15,22,-4.04617866e+00
0,15,23,-4.06425046e+00
0,15,24,-4.07741626e+00
0,15,25,-4.08468382e+00
0,15,26,-4.08780887e+00
0,15,27,-4.09139319e+00
0,15,28,-4.09984424e+00
0,15,29,-4.11294618e+00
0,15,30,-4.11937839e+00
0,15,31,-4.11654189e+00
0,15,32,-4.11330265e+00
0,15,33,-4.11495401e+00
0,15,34,-4.12853363e+00
0,15,35,-4.14621666e+00
0,15,36,-4.15328258e+00
0,15,37,-4.14875533e+00
0,15,38,-4.13502427e+00
0,15,39,-4.12374099e+00
0,15,40,-4.12364779e+00
0,15,41,-4.13309910e+00
0,15,42,-4.15152169e+00
0,15,43,-4.18040046e+00
0,15,44,-4.22999101e+00
0,15,45,-4.31710835e+00
0,15,46,-4.45167081e+00
0,15,47,-4.63205460e+00
0,15,48,-4.86080228e+00
0,15,49,-5.17834619e+00
0,15,50,-6.03993944e+00
0,15,51,nan
0,15,52,nan
0,15,53,nan
0,15,54,nan
0,15,55,nan
0,15,56,nan
0,15,57,nan
0,15,58,nan
0,15,59,nan
0,15,60,nan
0,15,61,nan
0,15,62,nan
0,15,63,nan
0,15,64,nan
0,15,65,nan
0,15,66,nan
0,15,67,nan
0,15,68,nan
0,15,69,nan
0,15,70,nan
0,15,71,nan
0,15,72,nan
0,15,73,nan
0,15,74,nan
0,15,75,nan
0,15,76,nan
0,15,77,nan
0,15,78,nan
0,15,79,nan
0,15,80,nan
0,15,81,nan
0,15,82,nan
0,15,83,nan
0,15,84,nan
0,15,85,nan
0,15,86,nan
0,15,87,nan
0,15,88,nan
0,15,89,nan
0,15,90,nan
0,15,91,nan
0,15,92,nan
0,15,93,nan
0,15,94,nan
0,15,95,nan
0,15,96,nan
0,15,97,nan
0,15,98,nan
0,15,99,nan
0,16,0,nan
0,16,1,-5.41798516e+00
0,16,2,-4.48050927e+00
0,16,3,-4.24183099e+00
0,16,4,-4.12135334e+00
0,16,5,-4.05231494e+00
0,16,6,-4.01097328e+00
0,16,7,-3.98532418e+00
0,16,8,-3.96928972e+00
0,16,9,-3.95994414e+00
0,16,10,-3.95331329e+00
0,16,11,-3.94926240e+00
0,16,12,-3.94735789e+00
0,16,13,-3.94668989e+00
0,16,14,-3.94711178e+00
0,16,15,-3.94755597e+00
0,16,16,-3.94890021e+00
0,16,17,-3.95239224e+00
0,16,18,-3.96149477e+00
0,16,19,-3.97840962e+00
0,16,20,-3.99919113e+00
0,16,21,-4.02298502e+00
0,16,22,-4.04642321e+00
0,16,23,-4.06448367e+00
0,16,24,-4.07590598e+00
0,16,25,-4.08312329e+00
0,16,26,-4.08947271e+00
0,16,27,-4.09774167e+00
0,16,28,-4.10926484e+00
0,16,29,-4.11907949e+00
0,16,30,-4.11959314e+00
0,16,31,-4.11185845e+00
0,16,32,-4.10474763e+00
0,16,33,-4.10817882e+00
0,16,34,-4.12590979e+00
0,16,35,-4.14495475e+00
0,16,36,-4.15059004e+00
0,16,37,-4.14104690e+00
0,16,38,-4.12380200e+00
0,16,39,-4.11509913e+00
0,16,40,-4.11960261e+00
0,16,41,-4.13338020e+00
0,16,42,-4.15550125e+00
0,16,43,-4.18532702e+00
0,16,44,-4.23226120e+00
0,16,45,-4.31318242e+00
0,16,46,-4.44121753e+00
0,16,47,-4.61419495e+00
0,16,48,-4.82925101e+00
0,16,49,-5.12210069e+00
0,16,50,-5.98106414e+00
0,16,51,nan
0,16,52,nan
0,16,53,nan
0,16,54,nan
0,16,55,nan
0,16,56,nan
0,16,57,nan
0,16,58,nan
0,16,59,nan
0,16,60,nan
0,16,61,nan
0,16,62,nan
0,16,63,nan
0,16,64,nan
0,16,65,nan
0,16,66,nan
0,16,67,nan
0,16,68,nan
0,16,69,nan
0,16,70,nan
0,16,71,nan
0,16,72,nan
0,16,73,nan
0,16,74,nan
0,16,75,nan
0,16,76,nan
0,16,77,nan
0,16,78,nan
0,16,79,nan
0,16,80,nan
0,16,81,nan
0,16,82,nan
0,16,83,nan
0,16,84,nan
0,16,85,nan
0,16,86,nan
0,16,87,nan
0,16,88,nan
0,16,89,nan
0,16,90,nan
0,16,91,nan
0,16,92,nan
0,16,93,nan
0,16,94,nan
0,16,95,nan
0,16,96,nan
0,16,97,nan
0,16,98,nan
0,16,99,nan
0,17,0,nan
0,17,1,-6.30155973e+00
0,17,2,-4.54042480e+00
0,17,3,-4.27401487e+00
0,17,4,-4.13990547e+00
0,17,5,-4.06103339e+00
0,17,6,-4.01315828e+00
0,17,7,-3.98374128e+00
0,17,8,-3.96540235e+00
0,17,9,-3.95376184e+00
0,17,10,-3.94623488e+00
0,17,11,-3.94309065e+00
0,17,12,-3.94309881e+00
0,17,13,-3.94457337e+00
0,17,14,-3.94574157e+00
0,17,15,-3.94561662e+00
0,17,16,-3.94543402e+00
0,17,17,-3.94731528e+00
0,17,18,-3.95582227e+00
0,17,19,-3.97310192e+00
0,17,20,-3.99505886e+00
0,17,21,-4.02058662e+00
0,17,22,-4.04635903e+00
0,17,23,-4.06430134e+00
0,17,24,-4.07484316e+00
0,17,25,-4.08163677e+00
0,17,26,-4.09067003e+00
0,17,27,-4.10392809e+00
0,17,28,-4.11728280e+00
0,17,29,-4.12338291e+00
0,17,30,-4.11934579e+00
0,17,31,-4.10918935e+00
0,17,32,-4.10117940e+00
0,17,33,-4.10776174e+00
0,17,34,-4.12919353e+00
0,17,35,-4.14731329e+00
0,17,36,-4.15071544e+00
0,17,37,-4.13814182e+00
0,17,38,-4.11700651e+00
0,17,39,-4.10743153e+00
0,17,40,-4.11421554e+00
0,17,41,-4.13216694e+00
0,17,42,-4.15746589e+00
0,17,43,-4.18857421e+00
0,17,44,-4.23439734e+00
0,17,45,-4.31103192e+00
0,17,46,-4.42869959e+00
0,17,47,-4.58297935e+00
0,17,48,-4.77625759e+00
0,17,49,-5.06003070e+00
0,17,50,-5.96130828e+00
0,17,51,nan
0,17,52,nan
0,17,53,nan
0,17,54,nan
0,17,55,nan
0,17,56,nan
0,17,57,nan
0,17,58,nan
0,17,59,nan
0,17,60,nan
0,17,61,nan
0,17,62,nan
0,17,63,nan
0,17,64,nan
0,17,65,nan
0,17,66,nan
0,17,67,nan
0,17,68,nan
0,17,69,nan
0,17,70,nan
0,17,71,nan
0,17,72,nan
0,17,73,nan
0,17,74,nan
0,17,75,nan
0,17,76,nan
0,17,77,nan
0,17,78,nan
0,17,79,nan
0,17,80,nan
0,17,81,nan
0,17,82,nan
0,17,83,nan
0,17,84,nan
0,17,85,nan
0,17,86,nan
0,17,87,nan
0,17,88,nan
0,17,89,nan
0,17,90,nan
0,17,91,nan
0,17,92,nan
0,17,93,nan
0,17,94,nan
0,17,95,nan
0,17,96,nan
0,17,97,nan
0,17,98,nan
0,17,99,nan
0,18,0,nan
0,18,1,nan
0,18,2,-4.61530499e+00
0,18,3,-4.31099778e+00
0,18,4,-4.15889360e+00
0,18,5,-4.06930317e+00
0,18,6,-4.01511467e+00
0,18,7,-3.98193548e+00
0,18,8,-3.96161074e+00
0,18,9,-3.94949290e+00
0,18,10,-3.94299291e+00
0,18,11,-3.94089895e+00
0,18,12,-3.94144050e+00
0,18,13,-3.94308457e+00
0,18,14,-3.94386549e+00
0,18,15,-3.94273931e+00
0,18,16,-3.94088778e+00
0,18,17,-3.94100372e+00
0,18,18,-3.94832264e+00
0,18,19,-3.96496069e+00
0,18,20,-3.98862685e+00
0,18,21,-4.01596175e+00
0,18,22,-4.04034067e+00
0,18,23,-4.05735878e+00
0,18,24,-4.06862354e+00
0,18,25,-4.07886909e+00
0,18,26,-4.09248088e+00
0,18,27,-4.10994804e+00
0,18,28,-4.12345676e+00
0,18,29,-4.12577213e+00
0,18,30,-4.11778172e+00
0,18,31,-4.10646081e+00
0,18,32,-4.10124680e+00
0,18,33,-4.11130296e+00
0,18,34,-4.13562554e+00
0,18,35,-4.15332927e+00
0,18,36,-4.15459112e+00
0,18,37,-4.13886561e+00
0,18,38,-4.11537742e+00
0,18,39,-4.10488154e+00
0,18,40,-4.11081435e+00
0,18,41,-4.12872805e+00
0,18,42,-4.15494882e+00
0,18,43,-4.18712062e+00
0,18,44,-4.23414329e+00
0,18,45,-4.30837337e+00
0,18,46,-4.41473455e+00
0,18,47,-4.54915888e+00
0,18,48,-4.72220831e+00
0,18,49,-5.00805921e+00
0,18,50,-6.19353562e+00
0,18,51,nan
0,18,52,nan
0,18,53,nan
0,18,54,nan
0,18,55,nan
0,18,56,nan
0,18,57,nan
0,18,58,nan
0,18,59,nan
0,18,60,nan
0,18,61,nan
0,18,62,nan
0,18,63,nan
0,18,64,nan
0,18,65,nan
0,18,66,nan
0,18,67,nan
0,18,68,nan
0,18,69,nan
0,18,70,nan
0,18,71,nan
0,18,72,nan
0,18,73,nan
0,18,74,nan
0,18,75,nan
0,18,76,nan
0,18,77,nan
0,18,78,nan
0,18,79,nan
0,18,80,nan
0,18,81,nan
0,18,82,nan
0,18,83,nan
0,18,84,nan
0,18,85,nan
0,18,86,nan
0,18,87,nan
0,18,88,nan
0,18,89,nan
0,18,90,nan
0,18,91,nan
0,18,92,nan
0,18,93,nan
0,18,94,nan
0,18,95,nan
0,18,96,nan
0,18,97,nan
0,18,98,nan
0,18,99,nan
0,19,0,nan
0,19,1,nan
0,19,2,-4.71622675e+00
0,19,3,-4.35540017e+00
0,19,4,-4.18085376e+00
0,19,5,-4.07850182e+00
0,19,6,-4.01725545e+00
0,19,7,-3.98173552e+00
0,19,8,-3.96019924e+00
0,19,9,-3.94744243e+00
0,19,10,-3.94192996e+00
0,19,11,-3.94038923e+00
0,19,12,-3.94050724e+00
0,19,13,-3.94170536e+00
0,19,14,-3.94209015e+00
0,19,15,-3.94050530e+00
0,19,16,-3.93794447e+00
0,19,17,-3.93713935e+00
0,19,18,-3.94263096e+00
0,19,19,-3.95715273e+00
0,19,20,-3.97871391e+00
0,19,21,-4.00353747e+00
0,19,22,-4.02345827e+00
0,19,23,-4.03904359e+00
0,19,24,-4.05337881e+00
0,19,25,-4.07081010e+00
0,19,26,-4.09317103e+00
0,19,27,-4.11685209e+00
0,19,28,-4.12888615e+00
0,19,29,-4.12607520e+00
0,19,30,-4.11457673e+00
0,19,31,-4.10312499e+00
0,19,32,-4.10191690e+00
0,19,33,-4.11702561e+00
0,19,34,-4.14690682e+00
0,19,35,-4.16634212e+00
0,19,36,-4.16564596e+00
0,19,37,-4.14700202e+00
0,19,38,-4.11992427e+00
0,19,39,-4.10697787e+00
0,19,40,-4.11016286e+00
0,19,41,-4.12281629e+00
0,19,42,-4.14539013e+00
0,19,43,-4.17837506e+00
0,19,44,-4.22911790e+00
0,19,45,-4.30412352e+00
0,19,46,-4.40431307e+00
0,19,47,-4.53073512e+00
0,19,48,-4.69877499e+00
0,19,49,-4.99743200e+00
0,19,50,nan
0,19,51,nan
0,19,52,nan
0,19,53,nan
0,19,54,nan
0,19,55,nan
0,19,56,nan
0,19,57,nan
0,19,58,nan
0,19,59,nan
0,19,60,nan
0,19,61,nan
0,19,62,nan
0,19,63,nan
0,19,64,nan
0,19,65,nan
0,19,66,nan
0,19,67,nan
0,19,68,nan
0,19,69,nan
0,19,70,nan
0,19,71,nan
0,19,72,nan
0,19,73,nan
0,19,74,nan
0,19,75,nan
0,19,76,nan
0,19,77,nan
0,19,78,nan
0,19,79,nan
0,19,80,nan
0,19,81,nan
0,19,82,nan
0,19,83,nan
0,19,84,nan
0,19,85,nan
0,19,86,nan
0,19,87,nan
0,19,88,nan
0,19,89,nan
0,19,90,nan
0,19,91,nan
0,19,92,nan
0,19,93,nan
0,19,94,nan
0,19,95,nan
0,19,96,nan
0,19,97,nan
0,19,98,nan
0,19,99,nan
0,20,0,nan
0,20,1,nan
0,20,2,-4.86338395e+00
0,20,3,-4.40726162e+00
0,20,4,-4.20577634e+00
0,20,5,-4.09073599e+00
0,20,6,-4.02307998e+00
0,20,7,-3.98401061e+00
0,20,8,-3.96123307e+00
0,20,9,-3.94841509e+00
0,20,10,-3.94182298e+00
0,20,11,-3.93972981e+00
0,20,12,-3.93993305e+00
0,20,13,-3.94032296e+00
0,20,14,-3.94054005e+00
0,20,15,-3.93955858e+00
0,20,16,-3.93755687e+00
0,20,17,-3.93690236e+00
0,20,18,-3.94100542e+00
0,20,19,-3.95091982e+00
0,20,20,-3.96560448e+00
0,20,21,-3.98269759e+00
0,20,22,-3.99742731e+00
0,20,23,-4.01049575e+00
0,20,24,-4.02874228e+00
0,20,25,-4.05613166e+00
0,20,26,-4.09096008e+00
0,20,27,-4.12039602e+00
0,20,28,-4.13134426e+00
0,20,29,-4.12380701e+00
0,20,30,-4.10851362e+00
0,20,31,-4.09838945e+00
0,20,32,-4.10299651e+00
0,20,33,-4.12719552e+00
0,20,34,-4.16412525e+00
0,20,35,-4.18654826e+00
0,20,36,-4.18559732e+00
0,20,37,-4.16548193e+00
0,20,38,-4.13659372e+00
0,20,39,-4.11810234e+00
0,20,40,-4.11411241e+00
0,20,41,-4.11891992e+00
0,20,42,-4.13215035e+00
0,20,43,-4.16329231e+00
0,20,44,-4.21713798e+00
0,20,45,-4.29424199e+00
0,20,46,-4.39519494e+00
0,20,47,-4.52562799e+00
0,20,48,-4.70609413e+00
0,20,49,-5.03498858e+00
0,20,50,nan
0,20,51,nan
0,20,52,nan
0,20,53,nan
0,20,54,nan
0,20,55,nan
0,20,56,nan
0,20,57,nan
0,20,58,nan
0,20,59,nan
0,20,60,nan
0,20,61,nan
0,20,62,nan
0,20,63,nan
0,20,64,nan
0,20,65,nan
0,20,66,nan
0,20,67,nan
0,20,68,nan
0,20,69,nan
0,20,70,nan
0,20,71,nan
0,20,72,nan
0,20,73,nan
0,20,74,nan
0,20,75,nan
0,20,76,nan
0,20,77,nan
0,20,78,nan
0,20,79,nan
0,20,80,nan
0,20,81,nan
0,20,82,nan
0,20,83,nan
0,20,84,nan
0,20,85,nan
0,20,86,nan
0,20,87,nan
0,20,88,nan
0,20,89,nan
0,20,90,nan
0,20,91,nan
0,20,92,nan
0,20,93,nan
0,20,94,nan
0,20,95,nan
0,20,96,nan
0,20,97,nan
0,20,98,nan
0,20,99,nan
0,21,0,nan
0,21,1,nan
0,21,2,-5.07703885e+00
0,21,3,-4.46635797e+00
0,21,4,-4.23659002e+00
0,21,5,-4.11055004e+00
0,21,6,-4.03631778e+00
0,21,7,-3.99214330e+00
0,21,8,-3.96631248e+00
0,21,9,-3.95110372e+00
0,21,10,-3.94245779e+00
0,21,11,-3.93904216e+00
0,21,12,-3.93875143e+00
0,21,13,-3.93846526e+00
0,21,14,-3.93857414e+00
0,21,15,-3.93866390e+00
0,21,16,-3.93882653e+00
0,21,17,-3.93979543e+00
0,21,18,-3.94294746e+00
0,21,19,-3.94839773e+00
0,21,20,-3.95421801e+00
0,21,21,-3.96105903e+00
0,21,22,-3.96868737e+00
0,21,23,-3.97886988e+00
0,21,24,-4.00001804e+00
0,21,25,-4.03599826e+00
0,21,26,-4.08216044e+00
0,21,27,-4.11667741e+00
0,21,28,-4.12540882e+00
0,21,29,-4.11399264e+00
0,21,30,-4.09753777e+00
0,21,31,-4.09077080e+00
0,21,32,-4.10303516e+00
0,21,33,-4.13970610e+00
0,21,34,-4.18413781e+00
0,21,35,-4.20791912e+00
0,21,36,-4.20738919e+00
0,21,37,-4.19183874e+00
0,21,38,-4.16714540e+00
0,21,39,-4.14282570e+00
0,21,40,-4.12572019e+00
0,21,41,-4.12039374e+00
0,21,42,-4.12631468e+00
0,21,43,-4.15026024e+00
0,21,44,-4.20131616e+00
0,21,45,-4.27977781e+00
0,21,46,-4.38514263e+00
0,21,47,-4.52666791e+00
0,21,48,-4.72922757e+00
0,21,49,-5.10546464e+00
0,21,50,nan
0,21,51,nan
0,21,52,nan
0,21,53,nan
0,21,54,nan
0,21,55,nan
0,21,56,nan
0,21,57,nan
0,21,58,nan
0,21,59,nan
0,21,60,nan
0,21,61,nan
0,21,62,nan
0,21,63,nan
0,21,64,nan
0,21,65,nan
0,21,66,nan
0,21,67,nan
0,21,68,nan
0,21,69,nan
0,21,70,nan
0,21,71,nan
0,21,72,nan
0,21,73,nan
0,21,74,nan
0,21,75,nan
0,21,76,nan
0,21,77,nan
0,21,78,nan
0,21,79,nan
0,21,80,nan
0,21,81,nan
0,21,82,nan
0,21,83,nan
0,21,84,nan
0,21,85,nan
0,21,86,nan
0,21,87,nan
0,21,88,nan
0,21,89,nan
0,21,90,nan
0,21,91,nan
0,21,92,nan
0,21,93,nan
0,21,94,nan
0,21,95,nan
0,21,96,nan
0,21,97,nan
0,21,98,nan
0,21,99,nan
0,22,0,nan
0,22,1,nan
0,22,2,-5.42794242e+00
0,22,3,-4.52819891e+00
0,22,4,-4.27266121e+00
0,22,5,-4.13815275e+00
0,22,6,-4.05727441e+00
0,22,7,-4.00687729e+00
0,22,8,-3.97387256e+00
0,22,9,-3.95316776e+00
0,22,10,-3.94197844e+00
0,22,11,-3.93768196e+00
0,22,12,-3.93624042e+00
0,22,13,-3.93523597e+00
0,22,14,-3.93555181e+00
0,22,15,-3.93645137e+00
0,22,16,-3.94012832e+00
0,22,17,-3.94503373e+00
0,22,18,-3.94887357e+00
0,22,19,-3.95109972e+00
0,22,20,-3.95052726e+00
0,22,21,-3.94757934e+00
0,22,22,-3.94596719e+00
0,22,23,-3.95197753e+00
